tri_facility_id,facility_name,city_name,state_abbr,region_code,public_email
02542SRMYNBLDG4,U.S. ARMY NATIONAL GUARD CAMP EDWARDS RANGE,BOURNE,MA,1,KEITH.J.DRISCOLL.NFG@ARMY.MIL
65453BRKPR16MID,OZARK MOUNTAIN TECHNOLOGIES LLC DBA LMI AEROSPACE,CUBA,MO,7,TERRYSANDERS@SONACA-NA.COM
6013WTHLNC769IN,THULE INC.,FOREST PARK,IL,5,CLOVIS.BOLE@THULE.COM
43025CLBNC383NH,STATE INDUSTRIAL PRODUCTS,HEBRON,OH,5,KCLOUSTON@STATEINDUSTRIAL.COM
15301XMRKC21NMA,X-MARK/BELDEN,WASHINGTON,PA,3,CODY.MOZENA@BELDEN.COM
73118MCKLN4041N,M-D BUILDING PRODUCTS,OKLAHOMA CITY,OK,6,MELINDA.HARRIS@MDTEAM.COM
46992THFRD775MA,THE FORD METER BOX CO INC,WABASH,IN,5,SFORD@FORDMETERBOX.COM
17013PPGND400PA,VITRO FLAT GLASS LLC CARLISLE PLANT,CARLISLE,PA,3,AHACKER@VITRO.COM
03766LMNSC4LUCE,LUMINESCENT SYSTEMS INC,LEBANON,NH,1,JOE.LAYCOX@ASTRONICS.COM
60614HRWNL2015N,HORWEEN LEATHER CO,CHICAGO,IL,5,RPAUL@HORWEEN.COM
19963CLKDN779EA,DENTSPLY SIRONA - MILFORD SITE,MILFORD,DE,3,STEPHEN.GRAHAM@DENTSPLYSIRONA.COM
58206NRTHD1823M,NORTH DAKOTA MILL,GRAND FORKS,ND,8,VTAYLOR@NDMILL.COM
49518WSTNG43003,KNOLL INC,GRAND RAPIDS,MI,5,LAUREN_MILLER@KNOLL.COM
77511QNTMC2MILE,EQUISTAR CHEMICALS LP CHOCOLATE BAYOU POLYMERS PLANT,ALVIN,TX,6,CHELSEY.PENNEYCOBB@LYONDELLBASELL.COM
05647CBTFRBOX12,CABOT CREAMERY,CABOT,VT,1,APAGE@CABOTCHEESE.COM
02056CMGRC364MA,CAMGER COATINGS SYSTEMS INC,NORFOLK,MA,1,T.MEISNER@CAMGER.COM
77536FNLND1818B,TOTALENERGIES PETROCHEMICALS & REFINING USA INC,LA PORTE,TX,6,BRIAN.PROCK@TOTALENERGIES.COM
2421WHPCXX26252,HAPCO,ABINGDON,VA,3,JEFF.WRIGHT@HAPCO.COM
53051ZNTHSW156N,GKN SINTER METALS,MENOMONEE FALLS,WI,5,MATTHEW.MARTIN@GKNPM.COM
38381KLGRP155KI,KILGORE FLARES CO LLC,TOONE,TN,4,WTHOMAS@KILGOREFLARES.COM
8100WNLSTL319LC,O'NEAL MANUFACTURING SERVICES,PUEBLO,CO,8,WBRITTAIN@ONEALMFG.COM
56093BRWNPHIGHW,QG PRINTING II LLC,WASECA,MN,5,TESTOCK@QG.COM
28144THRMD1801S,HBD INDUSTRIES INC,SALISBURY,NC,4,SMAYFIELD@THERMOID.COM
96113SRRRMSIERR,U.S ARMY SIERRA ARMY DEPOT,HERLONG,CA,9,THOMAS.D.HUMPHREYS4.CIV@ARMY.MIL
55416NRTHL5005H,NORTHLAND ALUMINUM PRODUCTS I NC,MINNEAPOLIS,MN,5,SHAWNMACINNIS@NORDICWARE.COM
93517SMRNCHWY10,MARINE CORPS MOUNTAIN WARFARE TRAINING CENTER,BRIDGEPORT,CA,9,MARTIN.HUSUNG@USMC.MIL
6606WGRMNN11E1B,GARMIN INTERNATIONAL - BUILDING 5,OLATHE,KS,7,TREVOR.WHITNEY@GARMIN.COM
36345CLMBYRTE2B,RED STAR YEAST LLC / LESAFFRE YEAST CORP.,HEADLAND,AL,4,G.HOFFMAN@LESAFFRE.COM
5570WMSBNG65HIG,MESABI NUGGET DELAWARE LLC,AURORA,MN,5,KEVIN.PETZ@STEELDYNAMICS.COM
84302MRTNT250AM,AUTOLIV N.A.,BRIGHAM CITY,UT,8,ANGELA.ABEL@AUTOLIV.COM
32934MNMNC3900D,MNEMONICS INC,MELBOURNE,FL,4,HAP.THOMPSON@MNEMONICS-INC.COM
77009DFNDR2408E,DEE FOUNDRIES INC,HOUSTON,TX,6,RWOLF@DEEFOUNDRIES.COM
02766BBSFN135EH,BABS FOUNDRY,NORTON,MA,1,DAVIDBORGES@BABSFOUNDRY.COM
53959STSNC1515I,SEATS INC,REEDSBURG,WI,5,EFRANK@SEATSINC.COM
6111WCQMFG8155B,CQ+ MFG GROUP,MACHESNEY PARK,IL,5,MPINKSTON@CQPMFG.COM
19406LCTRS416EC,VIBRANTZ CORP,KING OF PRUSSIA,PA,3,GIOVANNI.DICICCO@VIBRANTZ.COM
85205MCDNN5000E,BOEING CO,MESA,AZ,9,JAMES.R.ROE@BOEING.COM
52404GNNCR10004,DANISCO US INC,CEDAR RAPIDS,IA,7,JOE.KILBURG@IFF.COM
01730MLLPR80ASH,EMD MILLIPORE CORP,BEDFORD,MA,1,CHRISTOS.ROSS@EMDMILLIPORE.COM
27330STNDY2609C,MOEN INC,SANFORD,NC,4,CHRIS.GUNDLER@MOEN.COM
77571VNLRC10850,GREIF PACKAGING LLC,LA PORTE,TX,6,SERGIO.BRIGLIA@GREIF.COM
7507WPRSPR77SDA,421/422 PROSPER,PROSPER,TX,6,DPUDVAH@SMYRNAREADYMIX.COM
92841CSTLN761PA,COASTLINE METAL FINISHING,GARDEN GROVE,CA,9,MITCHELL.MACARTHUR@VALENCEST.COM
85009TRFFR1021N,PAS TECHNOLOGIES (PHOENIX),PHOENIX,AZ,9,DEXTER.DAWSON@STANDARDAERO.COM
5860WWRTHN1796S,PALMER MANUFACTURING & TANK INC.,DICKINSON,ND,8,REMTER@PMTANK.COM
38821TRTMPHIGHW,TRUE TEMPER SPORTS INC,AMORY,MS,4,WESTON.THORNE@TRUE-SPORTS.COM
4737WFRTRC71ECR,FORT RECOVERY INDUSTRIES INC,PORTLAND,IN,5,STEVEJ@FORTRECOVERYINDUSTRIES.COM
4817WMCLNM4485S,MACLEAN MASTER,PLYMOUTH,MI,5,SHART@MACLEANFOGG.COM
48091MCHMP23343,HENKEL US OPERATIONS CORP,WARREN,MI,5,DALE.TUSCANY@HENKEL.COM
28732BLRDG180MI,BLUE RIDGE METALS CORP,FLETCHER,NC,4,DBONEBREAK@BRMCORP.COM
55746LMRDT1414E,L&M RADIATOR INC,HIBBING,MN,5,HOLLY.MINNE@WABTEC.COM
35811MSKRD3440S,MESKER MBM LP. HUNTSVILLE,HUNTSVILLE,AL,4,ADAM.MATUSZ@MESKER.US
33860WSTVCPOBOX,ARRMAZ PRODUCTS INC.,MULBERRY,FL,4,KATHY.RANDALL@ARKEMA.COM
30549KBTND11MCC,KUBOTA MANUFACTURING OF AMERICA CORP.,JEFFERSON,GA,4,PAUL.COWART@KUBOTA.COM
40216LFTCH4350C,ALTUGLAS LOUISVILLE PLANT,LOUISVILLE,KY,4,TSTEVERSON@TRINSEO.COM
37363PWRSR9404O,HAWKER POWERSOURCE INC,OOLTEWAH,TN,4,TROY.BAXTER@ENERSYS.COM
14150CRBRN168CR,SAINT GOBAIN CORP CERAMIC MATERIALS,AMHERST,NY,2,JEFFREY.M.WILLIAMS@SAINT-GOBAIN.COM
29731TTCHS1750O,ATOTECH USA LLC,ROCK HILL,SC,4,IAN.KEEFE@MKS.COM
16686WSTVC1600P,AMERICAN EAGLE PAPER MILLS,TYRONE,PA,3,KGLEASON@AEPAPER.COM
89408QBCRP2000E,QG PRINTING II LLC,FERNLEY,NV,9,NJHAHLEN@QUAD.COM
53901CPSLR2500W,ENCAPSYS LLC,PORTAGE,WI,5,BETSY.SIKMA@MILLIKEN.COM
7201WBNTNP198DA,BENTON PLANT,BENTON,AR,6,JWARNER@ARGOS-US.COM
53950WLKRS625ST,WABASH (WALKER STAINLESS EQUIPMENT CO),NEW LISBON,WI,5,ZACHARY.HOBBICK@ONEWABASH.COM
30531THCNN70CLA,ETHICON INC,CORNELIA,GA,4,TPOOLE2@ITS.JNJ.COM
8504WMCNLS4256E,MCNEILUS TRUCK & MANUFACTURING INC,PHOENIX,AZ,9,MGREGORY@MCNEILUSCO.COM
90039CBGGY5121S,HUNTSMAN ADVANCED MATERIALS AMERICAS LLC-LA SITE,LOS ANGELES,CA,9,DIEGO_MESTANZA@HUNTSMAN.COM
91746MCLNC420SO,TEKNOR APEX CO,CITY OF INDUSTRY,CA,9,BDARIUSH@TEKNORAPEX.COM
46540MDDLB58481,MIDDLEBURY HARDWOOD PRODUCTS,MIDDLEBURY,IN,5,SEANNOLAN@MHPI.US
08701LKWDC123EN,LAKEWOOD COGENERATION,LAKEWOOD,NJ,2,JOBIESEWARD@COGENTRIX.COM
13021WCKSM1WICK,BCS ACCESS SYSTEMS US LLC,AUBURN,NY,2,ROB.WILILAMS@BCS-AIS.COM
77262GDYRT2000G,THE GOODYEAR TIRE & RUBBER CO,HOUSTON,TX,6,BRAD_WANNAMAKER@GOODYEAR.COM
79912BRDRSVINTO,VINTON STEEL LLC,VINTON,TX,6,RENZON.MAGALLON@VINTONSTEEL.COM
07080MNRLP1CLID,TECHNICK PRODUCTS,SOUTH PLAINFIELD,NJ,2,VMEHTA2@TECHNICKPRODUCTS.COM
70508SSFNT29GLA,SEASAFE INC,LAFAYETTE,LA,6,JMORRIS@AMICOGLOBAL.COM
90001FBRCT724E6,FABRI COTE,LOS ANGELES,CA,9,CHRISTIAN.GONZALEZ@FENNERPPD.COM
14304CHRSR5300F,NIAGARA GENERATION LLC,NIAGARA FALLS,NY,2,MBOSLET@USRG-NIAGARA.COM
5538WLSNPC514TH,LOUISIANA PACIFIC,WATKINS,MN,5,BOB.SIMPSON@LPCORP.COM
44258RCPPR230NS,ERIE COPPER WORKS LLC,MEDINA,OH,5,TAMMY.MIKUT@ERIECOPPERWORKS.US
9915WCDZDC51NNE,SAFRAN CABIN MATERIALS LLC,NEWPORT,WA,10,CESAR-A.GONZALEZ-R@SAFRANGROUP.COM
23834LDNCR16101,CHURCH & DWIGHT CO INC,COLONIAL HEIGHTS,VA,3,CHRIS.ROBERTS@CHURCHDWIGHT.COM
7276WWBBWH455NC,WEBB WHEEL PRODUCTS INC,SILOAM SPRINGS,AR,6,JJENNINGS@WEBBWHEEL.COM
30120NHSRB100BU,ANHEUSER-BUSCH LLC CARTERSVI LLE BREWERY,CARTERSVILLE,GA,4,MAYA.COLLINS@ANHEUSER-BUSCH.COM
07008SHLND350RO,UNIVAR SOLUTIONS USA - CARTERET,CARTERET,NJ,2,SCOTT.HEATH@UNIVARSOLUTIONS.COM
47167FRRLYBECKS,GKN SINTER METALS,SALEM,IN,5,RICH.BROWN@GKNPM.COM
53154THMCR530WE,HENKEL US OPERATIONS CORP,OAK CREEK,WI,5,RAYMOND.ALBRIGHT@HENKEL.COM
84337WSTLB845N2,WEST LIBERTY FOODS TREMONTON,TREMONTON,UT,8,MICHELE.BONEY@WLFOODS.COM
30503CTTRL2125C,COTTRELL INC.,GAINESVILLE,GA,4,SBLAIR@COTTRELLTRAILERS.COM
85353SNLND651SO,JBS TOLLESON,TOLLESON,AZ,9,NIKKI.RICHARDSON@JBSSA.COM
38126FRRLL221EC,FARRELL-CALHOUN INC,MEMPHIS,TN,4,GREGANDRE@FARRELLCALHOUN.COM
61630STPRP600WE,CATERPILLAR EAST PEORIA,EAST PEORIA,IL,5,TIFFANY.HEIKKILA@CAT.COM
54481JRNSH5555J,GAMBER JOHNSON,STEVENS POINT,WI,5,STEVE.PETTIT@GAMBERJOHNSON.COM
3179WMBRML9WGLD,MEBROM LLC (TIFTON),TIFTON,GA,4,CHARLESTAYLOR@MEBROM.COM
29556NTRNTHWY52,DSM NUTRITIONAL PRODUCTS LLC,KINGSTREE,SC,4,FELIPE.SAES@DSM.COM
37686MCRPR596IN,MICROPOROUS LLC,PINEY FLATS,TN,4,STEVE.POWELL@MICROPOROUS.NET
06111DVNCD681NM,ADVANCED ADHESIVE SYSTEMS INC,NEWINGTON,CT,1,BGEHERTY@ADVADH.COM
42101LRDCR2800P,LORD CORP,BOWLING GREEN,KY,4,TAMMY.JOHNS@PARKER.COM
17059MPRKSRD3RI,EMPIRE KOSHER POULTRY INC,MIFFLINTOWN,PA,3,KEVIN.MCATEER@TABLETRUSTBRANDS.COM
37686PLYMR688IN,POLYMER INDUSTRIAL PRODUCTS,PINEY FLATS,TN,4,GREG@PIPCOUSA.COM
32955DLTGR395GU,DELTA GROUP ELECTRONICS INC OF FLORIDA,ROCKLEDGE,FL,4,TCUMMINS@DELTAGROUPINC.COM
01453NVCRC31FUL,TEKNOR APEX ELASTOMERS INC.,LEOMINSTER,MA,1,DHALLBACH@TEKNORAPEX.COM
26201CRHRTROUTE,CORHART REFRACTORIES,BUCKHANNON,WV,3,JONATHAN.RICE@SAINT-GOBAIN.COM
78045MDWST121GE,MIDWEST STERILIZATION CORP,LAREDO,TX,6,KATIEB@MIDWESTSTERILIZATION.COM
5153WSSNTP1347H,ESSENTIA PROTEIN SOLUTIONS,HARLAN,IA,7,CHANCE.GODDARD@ESSENTIAPROTEINS.COM
9176WLGHTN85EFR,LIGHTING RESOURCES LLC,ONTARIO,CA,9,JOSE.ASCENCIO@LIGHTINGRESOURCESINC.COM
52553JNMTS1AJIN,AJINOMOTO HEALTH & NUTRITION N.A. INC.,EDDYVILLE,IA,7,SAMPLED@AJIUSA.COM
85281LTTNS1215S,L3HARRIS TECHNOLOGIES INC,TEMPE,AZ,9,ERIC.W.PHILLIPS@L3HARRIS.COM
76011BRRYM3800E,BERRYMAN PRODUCTS INC.,ARLINGTON,TX,6,ETORRES@BERRYMANPRODUCTS.COM
98108RLMJR8531E,JORGENSEN FORGE CORP,TUKWILA,WA,10,JMUNN@JORGENSENFORGE.COM
3707WNVTTC175LD,NOVITA AN OSRAM BUSINESS,HENDERSONVILLE,TN,4,R.WELLS@OSRAM.COM
3760WCRWNL349LA,CROWN LABORATORIES INC,JOHNSON CITY,TN,4,DROBINSON@CROWNLABORATORIES.COM
28610CMMSC3642U,COMMSCOPE INC-CLAREMONT NC FACILITY,CLAREMONT,NC,4,NICOLE.JOHNSTON14@GMAIL.COM
30085DXNDS4925S,DIXIE INDUSTRIAL FINISHING CO INC,TUCKER,GA,4,BRYAN@DIFCO.US.COM
2965WDRCRL2375H,MW COMPONENTS - GREER: SPRINGS,GREER,SC,4,SAMD@MWCOMPONENTS.COM
24112PNPRD315CA,PINE PRODUCTS INC,MARTINSVILLE,VA,3,RTHOMPSON@TEALJONES.COM
95340FNLNN455GR,FINELINE INDUSTRIES LLC,MERCED,CA,9,DINDELICATO@CENTURION-SUPREME.COM
19087JHNSN43645,JOHNSON MATTHEY INC,WAYNE,PA,3,ZACHERY.TAORMINA@JMUSA.COM
41018MYRTL1462D,MEYER TOOL INC,ERLANGER,KY,4,TAMMY.SIMPSON@MEYERTOOL.COM
1705WLBRND93AIR,LIBRANDI'S MACHINE INC.,MIDDLETOWN,PA,3,TODD@CARCHROME.COM
77705LNCRP1400O,CHEMTRADE REFINERY SERVICES INC.,BEAUMONT,TX,6,SLEBEL@CHEMTRADELOGISTICS.COM
38108WTCCR1231P,PMC BIOGENIX INC,MEMPHIS,TN,4,TZAVODNY@PMC-GROUP.COM
17201LXCFR8DEVE,ALEX C FERGUSSON LLC,CHAMBERSBURG,PA,3,NORM.KENDRICK@ZEP.COM
40206RMRFD1200S,SWIFT & CO,LOUISVILLE,KY,4,ERANDI.ROLDANPEREZ@JBSSA.COM
5581WCRRSD495MI,CIRRUS DESIGN CORP/CIRRUS AIRCRAFT,DULUTH,MN,5,RTPETERSON@CIRRUSAIRCRAFT.COM
46714MTLDY131WH,METALDYNE M&A BLUFFTON LLC,BLUFFTON,IN,5,DEAN.VENDAL@AAM.COM
56057FBRGL315WI,FIBERGLAS FABRICATORS INC,LE CENTER,MN,5,MARKH@FFIMN.COM
92663HXSNM829PR,HIXSON METAL FINISHING,NEWPORT BEACH,CA,9,BRUCE.GREENE@HMFGROUP.COM
54901LKSDP450W3,LAKESIDE PLASTICS INC,OSHKOSH,WI,5,MCUTTILL@LAKESIDEPLASTIS.NET
72701CMPBL1100W,CONAGRA FOODS PACKAGED FOODS LLC,FAYETTEVILLE,AR,6,ADAM.PLATT@CONAGRA.COM
7211WKMBRL5MURP,KIMBERLY-CLARK CORP,MAUMELLE,AR,6,MARCIE.MILLER@KCC.COM
11704PNLWN38PAT,PINELAWN POWER,WEST BABYLON,NY,2,KFORD@JPOWERUSALI.COM
45040CNCNN75INN,L3HARRIS CINCINNATI ELECTRONICS CORP,MASON,OH,5,KENNY.SPROW@L3HARRIS.COM
07114CHMFL92896,CHEM FLUER/FIRMENICH INC,NEWARK,NJ,2,RON.KURTZ@DSM-FIRMENICH.COM
56501TMNDS1551R,TEAM INDUSTRIES DL,DETROIT LAKES,MN,5,TAYDENSAVAGE@TEAM-IND.COM
18041BRWNP668GR,QG PRINTING III CO,EAST GREENVILLE,PA,3,TESTOCK@QG.COM
6011WNFDWR338WU,UNIFIED WIRE & CABLE INC.,DEKALB,IL,5,JOHN.NELSON@UNIFIEDWIRE.COM
53022CSTMPN118W,CUSTOM PAK PRODUCTS LLC,GERMANTOWN,WI,5,TAMMRA.LACHE@CUSTOMPAKPRODUCTS.COM
54487HRLYD426ES,H-D MOTOR CO-TOMAHAWK SOMO,TOMAHAWK,WI,5,DUSTIN.MADLUNG@HARLEY-DAVIDSON.COM
13165WRGRC228EA,EVANS CHEMETICS LP,WATERLOO,NY,2,J.MOONEYHAN@THIOCHEM.COM
9176WPCFCR1671S,ELITE COMFORT SOLUTIONS,ONTARIO,CA,9,HALVAREZ@ELITE-CS.COM
37167NSSNMNISSA,NISSAN N.A. INC.,SMYRNA,TN,4,LLORYN.LOVE-CARTER@NISSAN-USA.COM
3620WRSPCC37KNI,AEROSPACE COATINGS INTERNATIONAL LLC,OXFORD,AL,4,JBRYANT@AEROCOATINGS.COM
38114CCHRN2227D,BIOENERGY DEVELOPMENT GROUP LLC,MEMPHIS,TN,4,MEATON@BDGFUELS.COM
49423NTRRT1776A,YANFENG AUTOMOTIVE INTERIORS PMSC & CW  SOUTHVIEW,HOLLAND,MI,5,MONROE.GEORGE@YANFENG.COM
37914MRCNS2820M,SCHICK MANUFACTURING INC,KNOXVILLE,TN,4,JEFFREYT.DOLAK@EDGEWELL.COM
4241WJLKCR88SAN,JLOK CORP,EARLINGTON,KY,4,SSUTTON@JENNMAR.COM
76140MDLND4800E,MIDLAND MANUFACTURING CO,FORT WORTH,TX,6,BIGO@MIDLAND-MIDCO.COM
75119PLYGR3801H,POLYGUARD PRODUCTS,ENNIS,TX,6,SEASTHAM@MUNCASTERCAPITAL.COM
31078PLYCR125GN,BLUE CUBE OPERATIONS LLC,ROBERTA,GA,4,NPWALSH@OLIN.COM
27108WNSBROLDRO,OWENS-BROCKWAY GLASS CONTAINER INC - PLANT #06,LEXINGTON,NC,4,JAMES.WOODS@O-I.COM
97321SLMTN33992,SELMET INC,ALBANY,OR,10,OPAL.FAESSLER@CPPCORP.COM
52655GNRLL510AG,INDUSTRIAL CONNECTIONS AND SOLUTIONS LLC,WEST BURLINGTON,IA,7,ADRIAN.AYALA@US.ABB.COM
24112VRGNM300MO,VIRGINIA MIRROR LLC,MARTINSVILLE,VA,3,MFAIN@VA-GLASS.COM
77037BKRHG17015,BAKER HUGHES RANKIN RD CNT,HOUSTON,TX,6,ANA.GONZALEZ@BAKERHUGHES.COM
80110KLPPN2627W,KLOPPENBERG & CO,SHERIDAN,CO,8,JVISSER@KLOPPENBERG.COM
86402NRTHS3000H,NUCOR STEEL KINGMAN LLC,KINGMAN,AZ,9,GINA.MITCHELL@NUCOR.COM
4680WFRCCL451AI,FAURECIA CLEAN MOBILITY,FORT WAYNE,IN,5,CARMEN.RUGGLES@FORVIA.COM
42029CYMTC2468I,CYMETECH CORP.,CALVERT CITY,KY,4,PETITT@CYMETECH.COM
74015GRCVR23302,TERRA NITROGEN L.P. VERDIGRIS PLANT,CLAREMORE,OK,6,CNASCIMENTO@CFINDUSTRIES.COM
49221MCHGN1336E,CRIMSON HOLDINGS LLC,ADRIAN,MI,5,DHOFBAUER@CRIMSONHLDG.COM
4406WDNRTC63TIN,DE NORA TECH,MENTOR,OH,5,WILLIAM.WONDERS@DENORA.COM
6788WLYSSS795SU,KUGLER OIL CO - UDF,ULYSSES,KS,7,JKUGLER@KUGLERCOMPANY.COM
72616TYSNF110WF,TYSON POULTRY INC,BERRYVILLE,AR,6,KEVIN.TETER@TYSON.COM
37406SYNRC2003A,CARLISLE POLYURETHANE SYSTEMS,CHATTANOOGA,TN,4,EWARD@CARLISLETYRFIL.COM
73101CMCRPINTER,TEREX USA LLC,OKLAHOMA CITY,OK,6,JAKOB.ECHELLE@TEREX.COM
30701SPRNGNINDU,FIELD TURF,CALHOUN,GA,4,CRAIG.TURNER@FIELDTURF.COM
61802GRDNW601GU,GUARDIAN WEST,URBANA,IL,5,TBROWN2@FLEXNGATE.COM
55330TSCMC12616,TESCOM,ELK RIVER,MN,5,TIM.FLINT@EMERSON.COM
67357GRNDV1601S,GRANDVIEW PRODUCTS,PARSONS,KS,7,B.STOUT@GRANDVIEWCABINETRY.COM
40214BNKWR5540N,BENEKE WIRE CO,LOUISVILLE,KY,4,KDOWNS@BENEKEWIRE.COM
2323WDPNTT541AR,MYLAR SPECIALTY FILMS SPRUANCE,RICHMOND,VA,3,BRADLEY.BOUCHARD@MYLAR.COM
76234MPRLFHWY38,IMPERIAL GROUP-DECATUR,DECATUR,TX,6,MARCUS.LONG@IRONFORM.COM
45414MDRNN3337N,CREATIVE FOAM / DAYTON MOLDED URETHANES,DAYTON,OH,5,MTREYNOLDS@CREATIVEFOAM.COM
46224CCLND1400P,LINDE GAS & EQUIPMENT,INDIANAPOLIS,IN,5,JASON.S.LARIMORE@LINDE.COM
53813WSCNS932NO,FOREMOST FARMS USA,LANCASTER,WI,5,BOB.SCHOENHARD@ENDPOINTCORPORATION.COM
76044WNLTL121CU,OWEN OIL TOOLS LP,GODLEY,TX,6,MANDY.SWOPE@CORELAB.COM
3340WLTCRT6769W,LATICRETE INTERNATIONAL INC,WEST PALM BEACH,FL,4,LCINTRON@LATICRETE.COM
0192WTRNSN1ELEC,TRANSENE CO INC.,DANVERS,MA,1,SALES@TRANSENE.COM
87113MTRLN4800A,CTS ELECTRONIC COMPONENTS INC,ALBUQUERQUE,NM,6,PHILLIP.NORERO@CTSCORP.COM
38108QCHMC3324C,PENNAKEM LLC,MEMPHIS,TN,4,JACKIE.MOORE@PENNAKEM.COM
68131RBRTS2901C,HILAND DAIRY CO,OMAHA,NE,7,LROHL@HILANDDAIRY.COM
48453GRPNT63EUC,GRUPO ANTOLIN MARLETTE,MARLETTE,MI,5,HECTOR.GARCIA@GRUPOANTOLIN.COM
26155PPGNDSTATE,WESTLAKE NATRIUM LLC,PROCTOR,WV,3,JHIRSCHFIELD@WESTLAKE.COM
50704JHNDR3801W,JOHN DEERE ENGINE WORKS,WATERLOO,IA,7,HARTMANNJENNIFERA@JOHNDEERE.COM
30903CLMBN23COL,PCS NITROGEN FERTILIZER LP,AUGUSTA,GA,4,JOHN.MCKINNON@NUTRIEN.COM
1972WCLRWR251ED,COLOR WORKS PAINTING INC.,NEW CASTLE,DE,3,SCOTT@COLORWORKSPAINTING.COM
7310WCLMTC1427N,CLIMATE CRAFT INC.,OKLAHOMA CITY,OK,6,TBROWN@CLIMATECONTROLGROUP.COM
08086PNNWLCROWN,SOLVAY SPECIALTY POLYMERS USA LLC,THOROFARE,NJ,2,RYAN.MCHUGH@SYENSQO.COM
3002WBXTRH55BAX,TAKEDA PHARMACEUTICALS,SOCIAL CIRCLE,GA,4,CHARLOTTE.ERLAND@TAKEDA.COM
90501CNSYS548AM,AERO-ELECTRIC CONNECTOR INC.,TORRANCE,CA,9,BDASILVA@CONESYS.COM
92704PWRCR2645S,TTM TECHNOLOGIES N.A. LLC,SANTA ANA,CA,9,BEN.NELSON@TTMTECH.COM
49660MRTNT1806T,MORTON SALT INC,MANISTEE,MI,5,JLOGAN@MORTONSALT.COM
1409WTRKNC19WAL,TREK INC AN ADVANCED ENERGY CO,LOCKPORT,NY,2,JD.JOHNSON@AEI.COM
8710WDLTGR4521A,DELTA GROUP ELECTRONICS INC,ALBUQUERQUE,NM,6,TCUMMINS@DELTAGROUPINC.COM
29607RYMTL12MCD,ROY METAL FINISHING CO INC.,GREENVILLE,SC,4,DEAN.DAVIDSON@AALBERTS-ST.US
76710WCCMP32S27,WACO COMPOSITES,WACO,TX,6,BOB@VANDLMANAGEMENT.COM
1731WCLPNM155PI,CALPINE MID MERIT LLC YORK ENERGY CENTER,DELTA,PA,3,JARON.BERGIN@CALPINE.COM
30030TLNTM224RI,ATLANTA MARBLE MANUFACTURING INC,DECATUR,GA,4,CBOIVIN@CRHOMEUSA.COM
2959WFDRLC831HI,FEDERAL CORRECTIONAL INSTITUTION WILLIAMSBURG,SALTERS,SC,4,JBROUGHMAN@BOP.GOV
7753WCHNNL117SH,CHANNELVIEW PLANT,CHANNELVIEW,TX,6,JWARNER@ARGOS-US.COM
21227DLLPL453AN,ADELL PLASTICS,HALETHORPE,MD,3,CUSTOMERSERVICE@ADELLPLAS.COM
67801RFFNN500ET,RSA MICROTECH LLC,DODGE CITY,KS,7,JLRITTER@LANDOLAKES.COM
76240SPRYL3333N,PPG INDUSTRIES INC TX,GAINESVILLE,TX,6,CGAITHER@PPG.COM
9028WPRKRH11121,PARKER HANNIFIN,SOUTH GATE,CA,9,HECTOR.GUTIERREZ@PARKER.COM
65536GNRTN901CO,G3 BOATS,LEBANON,MO,7,MIKE_PHELPS@YAMAHA-MOTOR.COM
59025DCKRC12LAK,DECKER COAL CO,DECKER,MT,8,M.GUPTILL@AECOAL.COM
55744BLNDN115SW,BLANDIN PAPER CO,GRAND RAPIDS,MN,5,TRACY.RITTER@UPM.COM
3075WCCLLN1324N,MEDSOURCE TRENTON LLC (DBA LAKE REGION MEDICAL),TRENTON,GA,4,JOHN.ROLLINS@INTEGER.NET
16365RXNRD304MA,MAUSER USA LLC WARREN FACILITY,WARREN,PA,3,DONALD.TRISKET@MAUSERPACKAGING.COM
74728DMNNCRTE3B,DOMINANCE INDUSTRIES INC (DBA PAN PACIFIC PRODUCTS),BROKEN BOW,OK,6,DHUGHES@THIRDBRANCHENGINEERING.COM
55060TRTHH700WB,TRUTH HARDWARE CORP-OWATONNA,OWATONNA,MN,5,MICHELLE.JOHNSON@QUANEX.COM
23602LLDSG615BL,VITESCO TECHNOLOGIES USA LLC,NEWPORT NEWS,VA,3,SETH.SHUMAKER@VITESCO.COM
60044JSSPM1701R,JESSUP MANUFACTURING CO,LAKE BLUFF,IL,5,RJESSUP@JESSUPMFG.COM
41042SMTHC8160H,A O SMITH CORP PROTECTIVE COATINGS DIV,FLORENCE,KY,4,RADOWELL@HOTWATER.COM
3065WMTCSL1421A,MANNINGTON MILLS INC.,MADISON,GA,4,MATT.WHITE@MANNINGTON.COM
13838MPHNL4060D,AMPHENOL CORP,SIDNEY,NY,2,MCADY@AMPHENOL-AAO.COM
68521MLXNC700KI,MOLEX LLC,LINCOLN,NE,7,JASON.KOHL@MOLEX.COM
87124NTLCR4100S,INTEL CORP - RIO RANCHO,RIO RANCHO,NM,6,JOHN.MACK@INTEL.COM
80907MNSTN115TA,MANSTONE LLC,COLORADO SPRINGS,CO,8,USEIDATA@YAHOO.COM
31601BYLNR601WI,REGAL MARINE INDUSTRIES INC,VALDOSTA,GA,4,BPIGNATARO@REGALBOATS.COM
90248NDPND14705,INDEPENDENT INK INC,GARDENA,CA,9,BBRUCKER@INDEPENDENTINK.COM
